,energy,tempo,danceability,playlist_genre,loudness,liveness,valence,time_signature,speechiness,track_popularity,track_id,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,acousticness,playlist_subgenre
135,0.978,141.167,0.526,rock,-5.436,0.0744,0.451,4,0.108,72,05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,1984-01-04,4.75e-05,1,8,210227,0.00122,classic
136,0.842,100.127,0.297,rock,-7.457,0.0848,0.586,4,0.0488,72,5sFDReWLrZHLFZFjHsjUTS,Would? (2022 Remaster),1992-09-29,9.1e-06,1,6,206773,0.000286,classic
137,0.944,146.347,0.27,rock,-4.199,0.116,0.606,4,0.0975,70,6hTcuIQa0sxrrByu9wTD7s,Born to Run,1975-08-25,2.05e-05,1,4,269920,0.00501,classic
138,0.182,136.094,0.349,jazz,-13.507,0.143,0.178,3,0.031,69,648TTtYB0bH0P8Hfy0FmkL,Unforgettable,1954-01-01,0.0152,1,5,191973,0.92,classic
139,0.164,58.303,0.136,classical,-18.756,0.109,0.071,4,0.0364,68,2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",1976-01-01,0.916,0,4,166867,0.911,essential
140,0.00527,170.612,0.184,classical,-37.264,0.173,0.151,3,0.0432,68,3DNRdudZ2SstnDCVKFdXxG,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",2007-09-25,0.887,0,1,315427,0.995,essential
141,0.449,92.468,0.447,classical,-10.634,0.0697,0.036,4,0.0376,75,1BncfTJAWxrsxyT9culBrj,Experience,2013-01-01,0.961,1,2,315427,0.934,essential
143,0.507,130.007,0.872,hip-hop,-6.323,0.111,0.506,4,0.072,76,2EKL77lwxvo615Ga7VjEUl,HIM ALL ALONG,2024-10-18,0.0,0,4,158667,0.195,modern
144,0.802,128.085,0.835,hip-hop,-4.286,0.0882,0.374,4,0.243,71,4CkbpelT92r4dVkceDX9g1,Leave Me Alone,2024-10-11,7.33e-06,1,7,143778,0.0311,modern
145,0.533,120.011,0.794,hip-hop,-8.206,0.207,0.15,4,0.0591,73,2t4H61OtTYgmDe61KxkjKH,PLUTOSKI,2024-09-20,2.76e-05,1,9,179023,0.14,modern
147,0.684,166.976,0.832,hip-hop,-4.691,0.229,0.68,4,0.359,78,5xeSd4HgzrYpNLEf3LfYLK,WHATCHU KNO ABOUT ME (feat. Sexyy Red),2024-10-11,0.0,1,1,149461,0.00449,modern
148,0.642,111.907,0.65,hip-hop,-5.332,0.0855,0.186,4,0.04,70,6afQ4fJDJ9QqU5BKIH99Ej,Insecurities,2024-11-15,0.0,1,2,127154,0.00502,modern
149,0.699,129.054,0.92,hip-hop,-6.635,0.0745,0.484,4,0.358,72,76Ku9OBFK1NjMylR8r4WLK,Gang Baby,2024-09-27,0.0,1,11,138180,0.00768,modern
151,0.709,78.53,0.749,hip-hop,-6.385,0.329,0.564,4,0.259,73,487JCvAXVblflZyDJn3fSp,Help Me,2024-05-31,0.0,1,6,181166,0.155,modern
152,0.69,125.951,0.853,hip-hop,-5.858,0.0835,0.471,4,0.0647,78,1560osUcXrnov6yuOjXvc1,No Face,2024-08-31,0.0,1,10,137143,0.0771,modern
153,0.754,131.001,0.863,hip-hop,-5.851,0.0913,0.301,4,0.0611,77,3aCPResPDNae3pXTocGpYe,LIL DEMON,2024-09-20,0.0,1,11,139197,0.00125,modern
154,0.4,106.682,0.608,hip-hop,-9.519,0.119,0.089,5,0.32,69,62oLxos6R04SVYL1lXidvu,2 Slippery (feat. BossMan Dlow),2024-08-22,0.000327,1,1,159228,0.029,modern
155,0.509,157.94,0.662,hip-hop,-9.159,0.266,0.549,4,0.322,70,4lwfqyQXSDJ7kELpMErMih,Sorry Not Sorry,2024-08-16,0.0,1,1,136709,0.247,modern
156,0.663,143.082,0.76,hip-hop,-4.763,0.305,0.209,4,0.0551,81,2cZOYofOX4d6g0OXxkaIjA,ALL RED,2024-09-13,0.0,0,9,148053,0.109,modern
157,0.761,147.216,0.649,hip-hop,-4.204,0.207,0.313,4,0.152,73,1Ftb0PK0Qqwax3gofiMd2X,I CAN’T LET GO,2024-09-20,0.0,1,8,150204,0.00694,modern
158,0.663,184.057,0.672,hip-hop,-5.984,0.134,0.381,4,0.243,76,4ppKM7xnkSAwSyKqD4QTY4,Chill Bae,2024-11-01,0.0,1,3,138324,0.112,modern
159,0.681,114.991,0.884,hip-hop,-5.839,0.277,0.324,4,0.149,69,26TX1oZbaDeKxfTYDclSAo,2AM,2024-10-11,0.0,1,8,184294,0.0439,modern
160,0.723,139.942,0.783,hip-hop,-4.881,0.159,0.294,4,0.135,76,1qIwin7JMVuX70qN6wD8ww,It's Up (feat. Young Thug & 21 Savage),2024-08-30,0.0,1,1,278001,0.0264,modern
161,0.831,139.905,0.652,hip-hop,-5.972,0.269,0.648,4,0.264,68,2JapCT0xikq6Fy1PQiJz1C,The Viper,2024-09-20,0.0,0,10,150997,0.0111,modern
162,0.525,75.013,0.776,hip-hop,-6.723,0.108,0.467,4,0.137,70,1JF8LkQWZ8grXb2emqrNKn,Brokey,2024-08-09,0.0,1,1,217613,0.0366,modern
163,0.5,63.925,0.427,hip-hop,-8.269,0.127,0.269,5,0.141,76,0U60hgxzGit7juEuHul2y3,25,2024-10-11,0.0,1,0,180000,0.286,modern
164,0.586,125.845,0.731,hip-hop,-7.564,0.0987,0.147,4,0.172,77,3lUYO6zvXI88sNDpyKvIJ2,Or What,2024-09-06,0.0,0,1,199165,0.116,modern
165,0.552,144.941,0.64,hip-hop,-5.679,0.119,0.112,4,0.129,84,28drn6tQo95MRvO0jQEo5C,Type Shit,2024-03-22,0.0,1,2,228267,0.0215,modern
167,0.859,129.77,0.77,hip-hop,-3.382,0.673,0.64,4,0.275,85,2aYHxnMF2umAavtgBvmkY1,Thought I Was Dead (feat. ScHoolboy Q & Santigold),2024-10-28,0.0,0,10,207273,0.362,modern
168,0.685,121.991,0.731,hip-hop,-4.707,0.0865,0.458,4,0.12,72,3lCb7ZYE3Fvie4JOPqpXfY,FIELD TRIP,2024-08-03,0.0,0,11,167229,0.054,modern
169,0.578,124.005,0.916,hip-hop,-6.275,0.113,0.192,4,0.124,74,2jnezASa7o0lP6aif6VrIf,TEFLON DON,2024-09-20,0.00402,1,11,159894,0.00349,modern
170,0.574,146.007,0.694,hip-hop,-6.144,0.082,0.286,4,0.0483,79,1eroCliWpJrEu1V7VSObcO,Circadian Rhythm,2024-08-30,0.0,0,1,126356,0.193,modern
171,0.867,131.041,0.902,hip-hop,-3.108,0.142,0.799,4,0.225,68,1F5Qp0SJS0QUfqIoQggrLz,The Largest,2024-08-09,0.0,0,10,132338,0.0678,modern
172,0.692,140.203,0.637,hip-hop,-7.231,0.345,0.427,4,0.164,73,3NE6g9h77FZbQqCLzUpGRt,Light Year (Practice),2024-11-01,0.0,0,1,164366,0.0153,modern
173,0.478,104.563,0.675,hip-hop,-10.201,0.127,0.39,4,0.512,69,3rXlcLZk3MCaRPND5g9QiW,Blow for Blow (feat. J. Cole),2024-09-27,7.8e-06,1,1,210286,0.0731,modern
174,0.878,82.557,0.661,hip-hop,-4.099,0.381,0.514,4,0.31,87,5RePVWy39tLpHH0WwXgBsK,Rah Tah Tah,2024-10-28,0.0,1,1,165413,0.00289,modern
175,0.396,78.022,0.726,hip-hop,-9.121,0.527,0.413,4,0.283,73,2FRc9wqgIjg2E3bH13ww6U,Both Ways,2024-10-14,0.0,0,5,197428,0.269,modern
176,0.711,117.038,0.974,hip-hop,-5.206,0.0888,0.328,4,0.194,72,2dKkVF2m160z0RNDN2dddc,NISSAN ALTIMA,2024-08-30,3.92e-05,0,11,126832,0.0988,modern
177,0.527,77.499,0.824,hip-hop,-5.506,0.368,0.212,4,0.118,74,5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,2024-08-30,0.0,1,8,155391,0.149,modern
178,0.752,158.042,0.638,hip-hop,-6.227,0.17,0.242,4,0.0385,72,32ioWMgkyA6mFcXJMggBoz,GEEK TIMË,2024-10-18,0.734,0,1,170188,0.0066,modern
179,0.826,108.52,0.654,hip-hop,-2.93,0.131,0.417,5,0.354,71,2I9foKseoFQh07p6sD2voE,Many Men (Wish Death),2003-02-06,0.00146,0,6,256227,0.0153,gangster
181,0.764,140.113,0.882,hip-hop,-5.241,0.119,0.886,4,0.204,81,7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),2024-05-23,0.0,1,11,140733,0.359,gangster
183,0.632,123.987,0.848,hip-hop,-7.381,0.282,0.253,4,0.277,68,1haa8GXT0cl9wzRnpZG0YH,"Bent (with Kyle Richh, Jenn Carter & TaTa)",2023-11-17,0.0,1,2,171198,0.398,gangster
184,0.805,142.096,0.548,hip-hop,-5.732,0.408,0.649,4,0.351,76,79s5XnCN4TJKTVMSmOx8Ep,Dior,2019-07-26,0.000405,1,7,216387,0.212,gangster
185,0.631,121.854,0.772,hip-hop,-5.082,0.129,0.433,4,0.0431,70,2Gk6fi0dqt91NKvlzGsmm7,SAY MY GRACE (feat. Travis Scott),2023-10-13,0.0,1,10,173253,0.0648,gangster
186,0.702,125.089,0.871,hip-hop,-8.025,0.0912,0.675,4,0.253,69,3WCXvxgQ7U3mznWsQjiEMu,6locc 6a6y,2019-12-06,0.0,1,5,131286,0.296,gangster
187,0.57,142.974,0.787,hip-hop,-5.881,0.135,0.733,4,0.225,69,6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),2023-05-12,0.0,1,3,223879,0.0449,gangster
188,0.583,116.624,0.709,hip-hop,-5.298,0.195,0.533,4,0.204,79,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],2022-12-02,2.97e-06,0,5,182667,0.138,gangster
189,0.592,159.98,0.82,hip-hop,-7.002,0.121,0.4,4,0.29,78,7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,2020-03-06,4.71e-06,1,1,196180,0.0149,gangster
190,0.68,144.006,0.85,hip-hop,-6.18,0.0964,0.694,1,0.338,70,4vzJrkfHbCGaodPA5RY5BV,Loading,2021-03-12,0.0,0,3,173333,0.732,gangster
191,0.758,165.409,0.681,hip-hop,-6.524,0.555,0.331,4,0.188,73,2yUzr8Sr6ldG8vmHhZwTnz,née-nah,2024-01-12,0.0,1,1,220584,0.00465,gangster
192,0.413,131.964,0.772,hip-hop,-8.194,0.111,0.211,4,0.0891,77,01Lr5YepbgjXAWR9iOEyH1,Love Sosa,2012-01-01,0.0,0,0,246213,0.0361,gangster
193,0.658,151.951,0.752,hip-hop,-6.297,0.0927,0.387,4,0.342,70,0k7wmahjkn389wAZdz19Cv,Drankin N Smokin,2020-11-13,0.0,1,0,213520,0.0421,gangster
194,0.732,142.791,0.548,hip-hop,-5.652,0.269,0.612,4,0.336,71,792HwhrdO3ErRKL5yRe4Ge,Invincible,2020-02-07,0.0,0,11,127547,0.125,gangster
195,0.676,143.477,0.594,hip-hop,-5.808,0.163,0.472,4,0.344,69,40mjsnRjCpycdUw3xhS20g,GATTI,2019-12-27,0.0,1,2,181145,0.135,gangster
196,0.618,99.7,0.49,hip-hop,-5.655,0.259,0.286,4,0.104,68,1H7KnK26kc1YyellpbINEn,The Woo (feat. 50 Cent & Roddy Ricch),2020-07-03,3.77e-06,1,1,201600,0.0221,gangster
197,0.35,77.528,0.822,hip-hop,-12.207,0.0757,0.346,4,0.574,68,3UnYMo1aeD0o8VtHy3R8cs,Neva Cared,2018-03-11,0.0,0,1,186000,0.0213,gangster
198,0.946,150.141,0.804,hip-hop,-5.949,0.359,0.745,4,0.352,70,1ipSpQfzBbhPFhYm6tfVIz,Mr. Glock,2020-01-31,0.0,1,7,146880,0.002,gangster
199,0.626,143.01,0.819,hip-hop,-4.574,0.167,0.415,4,0.202,78,5SWnsxjhdcEDc7LJjq9UHk,Runnin,2020-10-02,0.101,0,10,195906,0.00748,gangster
200,0.592,188.051,0.696,hip-hop,-6.281,0.127,0.232,4,0.319,72,2297mxrYLBAC4XkhXs39If,Armed & Dangerous,2020-10-30,0.0,1,1,122680,0.152,gangster
201,0.547,138.05,0.92,hip-hop,-4.98,0.0998,0.606,4,0.272,70,5vDNippoMr52KpXBO9b9KQ,Coffin,2020-11-27,1.45e-06,0,6,89536,0.0241,gangster
202,0.395,76.984,0.793,hip-hop,-5.578,0.109,0.128,4,0.385,69,4F6yN5FsFW10Ucx7cLCzBh,Ready (feat. Gunna),2018-11-30,1.4e-05,1,1,213287,0.277,gangster
203,0.774,130.007,0.867,hip-hop,-5.791,0.157,0.549,4,0.315,69,03ThZweiBWFP8tOGsk6QMO,Russian Cream,2018-02-02,0.0,0,11,142498,0.11,gangster
204,0.449,136.006,0.578,hip-hop,-6.349,0.119,0.1,4,0.286,73,65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),2021-03-05,2.17e-06,1,1,192956,0.0618,gangster
205,0.673,165.921,0.529,hip-hop,-4.711,0.093,0.366,4,0.175,80,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),2022-06-17,2.41e-06,1,0,218365,0.000307,gangster
206,0.73,156.953,0.729,hip-hop,-5.14,0.118,0.41,4,0.261,75,23TwR29GSeJBfXnXhmDlwR,"Crazy Story, Pt. 3",2019-09-20,4.33e-05,0,11,191399,0.00165,gangster
207,0.487,127.05,0.964,hip-hop,-6.071,0.115,0.108,4,0.421,77,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,2018-11-30,6.07e-06,0,10,154024,0.00127,gangster
208,0.732,149.012,0.841,hip-hop,-5.186,0.136,0.576,4,0.19,73,4mIHgQ3ofK2RK34UdbqMbe,Ambition For Cash,2021-11-05,2.18e-05,0,7,143480,0.0115,gangster
209,0.611,134.093,0.711,hip-hop,-5.453,0.23,0.144,4,0.33,79,3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),2021-09-10,0.0,1,1,252262,0.00588,gangster
210,0.733,130.029,0.847,hip-hop,-6.439,0.151,0.202,4,0.16,80,6pcywuOeGGWeOQzdUyti6k,Glock In My Lap,2020-10-02,1.04e-05,0,10,193591,0.00574,gangster
211,0.48,143.029,0.846,hip-hop,-8.618,0.0989,0.419,4,0.359,68,6Tguhaf2uAe6OjRLsR2Tql,3 Headed Goat (feat. Lil Baby & Polo G),2020-05-08,0.0,0,8,169532,0.269,gangster
212,0.575,120.031,0.88,hip-hop,-6.091,0.109,0.671,4,0.163,71,1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo),2021-04-02,0.0,1,6,232048,0.415,gangster
213,0.727,150.062,0.477,hip-hop,-4.053,0.108,0.227,4,0.286,70,1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),2021-04-30,0.0,1,2,236524,0.000866,gangster
214,0.495,137.027,0.853,hip-hop,-14.63,0.0844,0.0774,4,0.14,68,4rmVZajAF7PkrCagGPHbqa,Sticky,2022-06-17,0.000217,1,6,243228,0.0917,gangster
215,0.434,150.062,0.833,hip-hop,-8.795,0.165,0.281,4,0.431,81,0VgkVdmE4gld66l8iyGjgx,Mask Off,2017-06-30,0.0219,1,2,204600,0.0102,gangster
216,0.564,77.972,0.856,hip-hop,-6.295,0.134,0.483,4,0.392,70,4Iedi94TIaB2GGb1nMB68v,On Me,2020-12-04,0.0,0,6,135960,0.00327,gangster
217,0.67,139.956,0.79,hip-hop,-5.527,0.119,0.408,4,0.105,75,0fX4oNGBWO3dSGUZcVdVV2,N95,2022-05-13,2.32e-06,1,1,195950,0.377,gangster
218,0.733,97.974,0.825,hip-hop,-5.625,0.112,0.62,4,0.0969,75,3ruoIF2UnoXdzK8mR61ebq,Rich Nigga Shit (feat. Young Thug),2020-10-02,0.0,0,1,190331,0.349,gangster
219,0.567,75.965,0.574,hip-hop,-7.126,0.258,0.526,4,0.465,78,1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),2022-10-31,0.0,0,7,229938,0.164,gangster
221,0.665,94.329,0.583,hip-hop,-3.885,0.112,0.463,4,0.18,75,2fjqfFUq64thFsqfKN01kS,Imagina esse Cenário,2024-09-09,0.0,1,1,155368,0.314,trap
222,0.346,119.957,0.963,hip-hop,-9.309,0.108,0.562,4,0.53,75,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,2018-05-18,0.0,0,5,142273,0.0355,trap
223,0.577,148.107,0.797,hip-hop,-5.617,0.301,0.17,4,0.195,72,7MBHncxZXB7fzf5cAx8C05,Wake Up & Bake Up,2024-10-31,0.0,1,1,206031,0.0174,trap
224,0.59,119.97,0.88,hip-hop,-4.709,0.184,0.723,4,0.204,68,07AQkmp456NpEnT8HR7WLy,M4,2021-01-20,0.0,0,8,170000,0.08,trap
225,0.631,129.902,0.807,hip-hop,-4.883,0.117,0.126,4,0.111,70,62NeZ2Vtrz5HgtQibleMNs,Diablita (feat. Anuel AA & Baby Rasta),2016-10-07,0.0,1,8,213613,0.407,trap
227,0.822,165.946,0.513,hip-hop,-4.51,0.11,0.768,4,0.383,69,5JgTIfS7FfSE9tuebzX8HC,Tessera sanitaria (feat. Nerissima Serpe & Papa V),2024-10-10,0.0,1,1,204668,0.14,trap
228,0.666,127.079,0.926,hip-hop,-5.314,0.123,0.168,4,0.244,70,0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),2017-01-27,0.0,1,11,343150,0.0611,trap
229,0.575,145.95,0.713,hip-hop,-6.706,0.169,0.189,4,0.0501,72,6rUmUJ2drFemHTH73bFAKQ,That Go! (feat. T-Shyne),2021-04-16,0.0,1,1,226400,0.00669,trap
230,0.586,124.041,0.808,hip-hop,-7.242,0.14,0.568,4,0.169,68,2FIm6YsSGL5acOqSuJDh5s,Me Acostumbre (feat. Bad Bunny),2017-04-11,0.0,0,10,263288,0.641,trap
231,0.676,162.012,0.814,hip-hop,-4.67,0.119,0.312,4,0.231,83,2tudvzsrR56uom6smgOcSf,Like That,2024-03-22,1.28e-05,0,11,267707,0.00709,trap
232,0.928,109.966,0.616,hip-hop,-2.34,0.156,0.23,4,0.043,70,3Kh5a6vXMiJtC35jMEfmyy,Castlevania,2024-09-09,0.0,0,9,230182,0.0168,trap
233,0.542,135.14,0.926,hip-hop,-5.064,0.0877,0.564,4,0.293,70,6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),2020-05-01,0.0,1,1,181929,0.135,trap
234,0.637,135.055,0.851,hip-hop,-6.149,0.227,0.616,4,0.104,73,1Bb422wJR14f7sA77gGs0V,Brindis,2024-10-31,0.0,1,0,179556,0.225,trap
235,0.718,128.14,0.76,hip-hop,-3.017,0.0982,0.557,4,0.232,72,2QrGCbW0ylj94JfkgLZFlA,Pa Ti,2017-01-02,0.0,1,1,191295,0.348,trap
236,0.748,115.01,0.752,hip-hop,-3.755,0.105,0.497,4,0.0895,70,2sA4woGW5KgEgGXXxOKPAZ,Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,2017-02-06,0.0,1,6,295304,0.289,trap
237,0.536,119.967,0.689,hip-hop,-8.861,0.169,0.349,4,0.174,69,7b6QP0Pz2sqyW7yyXodpm6,Tu Me Enamoraste - Remix,2016-04-02,0.0,1,8,341135,0.25,trap
238,0.531,118.96,0.566,hip-hop,-6.635,0.179,0.367,4,0.0716,73,77dMSg2VHi2wwXjXNrmcrZ,Nena Maldición (feat. Lenny Tavárez),2019-05-23,0.0,1,6,227518,0.192,trap
239,0.657,124.992,0.883,hip-hop,-5.748,0.128,0.284,4,0.305,77,1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,2022-04-29,0.0,1,8,172933,0.0603,trap
240,0.88,92.055,0.753,hip-hop,-3.165,0.146,0.582,4,0.081,73,6QsHhB0W9GtLF3cI7mUVkQ,1993,2024-09-09,0.0,1,11,127826,0.455,trap
241,0.496,86.003,0.889,hip-hop,-6.365,0.252,0.544,4,0.0905,74,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),2018-11-30,0.0,0,4,180522,0.259,trap
242,0.708,96.914,0.712,hip-hop,-5.715,0.29,0.634,4,0.247,71,2m3v40xGeLVqnQvAwx5rdi,Un Día Más,2024-10-31,0.0,0,10,165773,0.404,trap
243,0.696,120.146,0.744,hip-hop,-5.015,0.0808,0.406,4,0.117,69,4DS7HoqrKq1dDjeYOKBlu9,De las 2 (feat. Bad Bunny & Arcángel),2018-04-13,0.0,0,8,260493,0.71,trap
244,0.629,140.101,0.523,hip-hop,-4.058,0.323,0.209,4,0.0549,68,2SzgK8i6si6ETtu57nTdSn,Un Ratito Mas,2017-06-05,0.0,1,1,283121,0.156,trap
245,0.735,99.827,0.697,hip-hop,-4.16,0.099,0.403,3,0.0497,73,4CNfC20TImtjdwN3dG0uCF,CANZONE D'ODIO (feat. Lil Baby),2024-09-19,0.0,0,10,162970,0.172,trap
246,0.671,147.037,0.607,hip-hop,-6.934,0.128,0.316,4,0.0863,68,4tuFNhM69UakXdPg4RrNvp,Deus Perdoa,2023-03-21,1.31e-06,0,4,137143,0.403,trap
247,0.486,110.964,0.784,hip-hop,-6.497,0.101,0.0894,4,0.0475,80,4lH6nENd1y81jp7Yt9lTBX,Solo,2017-07-27,0.497,0,5,265996,0.0538,trap
249,0.385,129.958,0.69,hip-hop,-8.444,0.236,0.19,4,0.0817,68,0K0soSt52EhMS9FohRObdK,Cómo Le Digo,2018-04-10,0.0,1,0,226101,0.181,trap
250,0.411,172.445,0.722,hip-hop,-9.963,0.0976,0.503,3,0.387,70,5RHOhXxMVhpEaBcG6hIydA,Maturidade,2022-09-08,0.0,0,2,142026,0.509,trap
251,0.484,133.03,0.93,hip-hop,-5.486,0.0922,0.747,4,0.259,70,0VybBobSYSzliyEJ1VqwGR,Problemas de um Milionário,2024-04-10,6.84e-05,1,2,144361,0.355,trap
252,0.6,113.903,0.883,hip-hop,-7.188,0.0931,0.691,4,0.37,72,26w9NTiE9NGjW1ZvIOd1So,BOOKER T,2020-11-27,7.94e-06,1,7,156430,0.114,trap
253,0.73,155.008,0.834,hip-hop,-3.714,0.124,0.446,4,0.222,81,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,2018-08-03,0.0,1,8,312820,0.00513,trap
254,0.668,87.973,0.573,hip-hop,-4.356,0.109,0.145,4,0.0467,82,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),2022-12-02,4.01e-05,0,7,199920,0.189,trap
255,0.603,135.993,0.735,hip-hop,-9.474,0.0844,0.429,4,0.203,71,6TZXBJLTIOX6DM6hwCsKw2,Me Ama Me Odia,2016-09-01,3.56e-05,0,6,326937,0.226,trap
256,0.637,171.264,0.567,afrobeats,-4.032,0.235,0.882,3,0.298,68,1FEh2VLXCzHr4DhMLufrs5,Hm Hm hm,2024-07-05,0.0346,0,9,131765,0.499,nigerian
257,0.874,118.079,0.774,afrobeats,-5.641,0.413,0.927,4,0.0488,75,27durTCg4qj3qAbKsSVNX4,Kese (Dance),2024-11-15,0.34,0,5,174053,0.142,nigerian
258,0.792,113.981,0.749,afrobeats,-4.621,0.0712,0.903,4,0.0402,76,6e0YUaVAfDxUabmybOjguy,Awuke,2024-10-31,1.63e-05,1,5,172632,0.308,nigerian
259,0.812,100.049,0.455,afrobeats,-3.455,0.199,0.823,4,0.211,68,2irQkcW7o3v0tZoGZrtUsO,Favourite Girl (with Rema),2024-08-08,0.0,1,8,184249,0.372,nigerian
260,0.648,93.2,0.737,afrobeats,-5.493,0.105,0.746,4,0.138,77,2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),2024-10-18,6.92e-06,1,1,259354,0.252,nigerian
261,0.814,93.482,0.683,afrobeats,-3.505,0.0858,0.758,4,0.0466,78,1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,2024-10-11,0.00826,1,2,156826,0.277,nigerian
262,0.683,145.379,0.501,afrobeats,-7.881,0.0685,0.623,5,0.211,71,771KDfpsOtJPQmocQpMdkR,Fi Kan We Kan,2024-10-15,9.25e-05,0,6,161379,0.109,nigerian
263,0.634,101.837,0.502,afrobeats,-3.367,0.188,0.645,3,0.144,72,13VXuHw3O8Yt7VwRIDqSo4,MMS,2024-08-08,0.0341,0,8,219628,0.677,nigerian
265,0.581,99.973,0.805,latin,-5.091,0.0933,0.528,4,0.0601,86,6PhRhocBXP4y7NpciGmzra,Después De La 1,2024-09-12,0.0202,0,6,177600,0.0303,modern
267,0.737,101.923,0.779,latin,-4.667,0.0974,0.445,4,0.109,76,4zbEItKoaRId1vRZkoO0Uh,Imagínate,2024-11-07,0.0,1,11,170366,0.134,modern
268,0.662,95.999,0.863,latin,-5.855,0.334,0.307,4,0.21,72,6fKvGaO8Dfntvx4thaXtak,Kamikaze (feat. Victor Mendivil),2024-11-14,8.45e-06,0,4,248363,0.0843,modern
269,0.482,100.029,0.69,latin,-6.335,0.0728,0.356,4,0.2,88,5AH31dDNgxCMGDdxubNNn4,NEL,2024-07-25,0.0004,0,7,149074,0.523,modern
271,0.762,90.025,0.816,latin,-2.864,0.0845,0.782,4,0.0565,72,0fKK51bU6lcCCwdNnv64t3,DEPORTIVO,2024-11-14,0.000404,1,0,218701,0.534,modern
272,0.718,105.002,0.848,latin,-4.385,0.116,0.564,4,0.0557,74,4U80gkwi6Qk0fBRcDuzn3E,SEXO ES LA MODA,2024-10-31,1.9e-05,0,9,165901,0.183,modern
274,0.627,155.865,0.687,latin,-4.975,0.0893,0.47,4,0.181,78,1YYfyJ2yCvGFCxwjsIqEK9,Khé?,2024-11-15,0.0,1,7,206066,0.326,modern
275,0.483,171.831,0.753,latin,-6.436,0.0681,0.826,4,0.273,72,12VjaTNEaCfDlvW1XPZTQ9,Ferxxoko,2024-10-31,0.0,0,3,177209,0.0189,modern
276,0.724,101.097,0.556,latin,-3.165,0.217,0.681,3,0.119,82,03IpZ9yqJlo3EIgDQUgBSF,Nueva Era,2024-10-31,0.0,1,0,246889,0.267,modern
277,0.442,100.021,0.776,latin,-8.99,0.0723,0.838,4,0.0575,81,5PCGEfALcpGtURIuTqvX0R,PELIGROSA,2024-07-12,1.31e-05,0,6,136944,0.319,modern
278,0.614,119.893,0.658,latin,-6.981,0.092,0.465,3,0.0324,79,0NsGFMIo2aNbAkJu48ndaf,Morena Canela,2024-10-18,2.18e-05,1,10,178337,0.105,modern
280,0.719,104.033,0.707,latin,-4.963,0.371,0.701,4,0.0395,76,1kyLInQ2qgYbK4wZxllfV2,DURO,2024-10-31,2e-06,0,4,162205,0.223,modern
281,0.536,97.541,0.716,latin,-7.798,0.208,0.359,3,0.0328,84,4ZOkfHC38nxSeSqzGE5HFr,PIÉNSALO,2023-10-05,0.0,0,2,240669,0.452,modern
282,0.594,125.01,0.694,latin,-8.39,0.131,0.672,3,0.0366,75,0lQogzZgV4XwuUTasz3nPL,EN MI MUNDO,2024-11-07,0.0,0,8,307565,0.396,modern
283,0.752,100.076,0.841,latin,-4.735,0.949,0.67,4,0.105,86,3OJDtCdYs8QJnui708tEU3,Soltera,2024-09-25,0.00046,1,2,214643,0.167,modern
284,0.709,194.055,0.744,latin,-5.778,0.0847,0.712,4,0.284,79,4xISUrw0t2elabEhKrtAJ0,DEGENERE 👑 (feat. benny blanco),2024-10-16,0.0,0,6,130880,0.0501,modern
285,0.707,82.045,0.786,latin,-4.386,0.121,0.691,4,0.0635,84,2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,2024-08-23,0.0,0,7,225373,0.0399,modern
